Titel,Datum,Ort,Link,Adresse,lat,lon,Datum/Uhrzeit
"Alaaf, Cherie! - Die Tuntensitzung",,,https://rausgegangen.de/events/alaaf-cherie-die-tuntensitzung-0/,"Zülpicher Straße 39, 50674 Köln",50.928703049999996,6.936800710939992,"Fr, 31. Jan | 17:00"
Kölsch im Club EINSINGEN im CBE mit Ben Randerath & Planschemalöör,,,https://rausgegangen.de/events/kolsch-im-club-einsingen-im-cbe-mit-ben-randerath-planschema-0/,"Bartholomäus-Schink-Straße 67, 50825 Köln",50.9516879,6.915989,"Fr, 31. Jan | 18:00"
Fastelovend en dr Weetschaff,,,https://rausgegangen.de/events/fastelovend-en-dr-weetschaff-0/,"Brauhaus Früh am Dom, Am Hof 12-18",,,"Fr, 31. Jan | 19:00"
"Roxy Alaaf - Die Karnevalsparty auf dem Rhein | Bläck Fööss, Eldorado & Tacheles Live",,,https://rausgegangen.de/events/roxy-alaaf-dei-karnevalsparty-auf-dem-rhein-black-foos-eldor-0/,"Rhein Roxy, Heinrich-Lübke-Ufer",50.8994892,6.9868796,"Fr, 31. Jan | 19:00"
"""Lachende PÄNZarena"" 2025",,,https://rausgegangen.de/events/lachende-panzarena-2025-0/,"Willy-Brandt-Platz 3, 50679 Köln",50.9385846,6.9830722,"Sa, 01. Feb | 11:30"
Fatal Banal - die Kultsitzung in Köln-Kalk,,,https://rausgegangen.de/events/fatal-banal-die-kultsitzung-in-koln-kalk-0/,"AbenteuerHallenKalk, Christian-Sünner-Straße 8",,,"Sa, 01. Feb | 19:30"
Röschen Sitzung,,,https://rausgegangen.de/events/roschen-sitzung-3/,"Apostelnstraße 11, 50667 Köln",50.9374878,6.9449479,"Sa, 01. Feb | 20:00"
Alaaf that Kids,,,https://rausgegangen.de/events/alaaf-that-kids-2/,"Lichtstraße 30, 50825 Köln",50.9493222,6.909475655930093,"So, 02. Feb | 12:00"
Freche kleine Kneipensitzung,,,https://rausgegangen.de/events/freche-kleine-kneipensitzung-3/,"Heimathirsch, Mauenheimer Straße 4",50.9656234,6.9529777,"Mi, 05. Feb | 19:30"
Vernissage & Cocktailabend Nuyou Concious Cafe,,,https://rausgegangen.de/events/vernissage-cocktailabend-nuyou-concious-cafe-0/,"Lindenstraße 32, 50674 Köln",50.9343212,6.936971648028578,"Morgen, 10. Jan | 18:00"
NIGHT OF THE LIVING DRAG,,,https://rausgegangen.de/events/night-of-the-living-drag-9/,"Zülpicher Str. 10, 50674 Köln",50.930076799999995,6.938603311937637,"Morgen, 10. Jan | 19:00"
HAHA Comedy Mixed-Show: Stand-up-Comedy auf der Zülpicher Straße,,,https://rausgegangen.de/events/haha-comedy-mixed-show-stand-up-comedy-auf-der-zulpicher-str-10/,"La Croque, Zülpicher Straße 19",50.9292666,6.9377164,"Morgen, 10. Jan | 20:00"
"Lagerfeuer Deluxe mit Maria Basel, Stereo Naked & Neuser",,,https://rausgegangen.de/events/lagerfeuer-deluxe-mit-maria-basel-stereo-naked-henning-neuse-0/,"Sudermanstraße 2, 50670 Köln",50.95101735,6.956410004340984,"Morgen, 10. Jan | 20:00"
90TO90 by DJ Gerry Guetta,,,https://rausgegangen.de/events/90to90-by-dj-gerry-guetta-0/,"Zülpicher Str. 10, 50674 Köln",50.930076799999995,6.938603311937637,"Morgen, 10. Jan | 23:00"
"Ascension w/ DJ Achim Feuervogel, Ademes, Markus Glanz, Karol, Jester and more at Helios37",,,https://rausgegangen.de/events/ascension-w-xxxxxx-and-more-at-helios37-0/,"Helios37, Heliosstraße 37",,,"Morgen, 10. Jan | 23:00"
Burlesque Dinner Show mit Nita Bon Air.,,,https://rausgegangen.de/events/burlesque-de-argentina-27/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Morgen, 10. Jan | 23:00"
HERZ an HERZ @ CLUB BAHNHOF EHRENFELD,,,https://rausgegangen.de/events/herz-an-herz-club-bahnhof-ehrenfeld-2/,"Bartholomäus-Schink-Straße 67, 50825 Köln",50.9516879,6.915989,"Morgen, 10. Jan | 23:00"
"Hold On! - RnB Classics, Hip Hop& Dancehall",,,https://rausgegangen.de/events/hold-on-rnb-classics-hip-hop-dancehall-3/,"Aachener Straße 82-84, 50674 Köln",50.9366931,6.931708,"Morgen, 10. Jan | 23:00"
RADiO NA NA - Pop-Classics | Gitarren | Disco,,,https://rausgegangen.de/events/radio-na-na-pop-classics-gitarren-disco-0/,"Im Ferkulum 9, 50678 Köln",50.9226755,6.959593772202811,"Morgen, 10. Jan | 23:00"
RUMBLE X Veedel Club,,,https://rausgegangen.de/events/rumble-x-veedel-club-0/,"Luxemburger Straße 37, 50674 Köln",50.927224499999994,6.939985683451329,"Morgen, 10. Jan | 23:00"
IMMERNOCH! Tanzen * Special Edition,,,https://rausgegangen.de/events/immenrnoch-tanzen-special-edition-0/,"Helios37, Heliosstraße 37",,,"Sa, 11. Jan | 17:00"
Tasting-Roulette - Spirituosen- & Cocktail-Event Köln.,,,https://rausgegangen.de/events/tasting-roulette-spirituosen-cocktail-event-koln-1/,"CocktailContor Köln-Innenstadt, Apostelnstraße 22",,,"Sa, 11. Jan | 17:00"
SCHNACK Stand-Up Comedy im Adina Köln,,,https://rausgegangen.de/events/schnack-stand-up-comedy-im-adina-koln-7/,"Adina Köln, Hans-Imhoff-Straße 1",50.9423459,6.9764134,"Sa, 11. Jan | 18:00"
Ecstatic Dance Cologne | Yopi & Lotta. DJ Bombye.,,,https://rausgegangen.de/events/ecstatic-dance-cologne-yopi-lotta-dj-bombye-0/,"Ballett-Dance Akademie, Waltherstraße 49-51",50.98248,7.0736021,"Sa, 11. Jan | 19:00"
Weinprobe IMI Winery - Wein aus Köln,,,https://rausgegangen.de/events/weinprobe-imi-winery-wein-aus-koln-kopie-30/,"IMI Winery, Körnerstraße 20",50.948553,6.9221621,"Sa, 11. Jan | 19:00"
Queerfeministische Stand Up Comedy von FLINTA* und queer Comedians,,,https://rausgegangen.de/events/queerfeministische-stand-up-comedy-von-flinta-und-queer-come-0/,"Richard-Wagner-Straße 39, 50674 Köln",50.935277850000006,6.934854393278206,"Sa, 11. Jan | 19:30"
BOING! Comedy Club Köln,,,https://rausgegangen.de/events/boing-comedy-club-koln-100/,"Horizont Theater, Thürmchenswall 25",50.9493651,6.9600314,"Sa, 11. Jan | 20:00"
Crossing Common Borders,,,https://rausgegangen.de/events/crossing-common-borders-17/,"Merheimer Straße 292, 50733 Köln",50.9696929,6.947095570509195,"Sa, 11. Jan | 20:00"
Echtzeit Comedy - Stand-Up am Samstag,,,https://rausgegangen.de/events/echtzeit-comedy-stand-up-am-samstag-1/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Sa, 11. Jan | 20:00"
English Improv Comedy Theatre (Sold out),,,https://rausgegangen.de/events/english-improv-comedy-theatre-2/,"Pettenkoferstraße 4, 50823 Köln",50.9563809,6.9328696536321495,"Sa, 11. Jan | 20:00"
"Salsa Party in Köln, Salsa Night mit Workshop",,,https://rausgegangen.de/events/salsa-party-in-koln-salsa-night-mit-workshop-4/,"Salsa Bachata Mastery, Venloer Straße 420",,,"Sa, 11. Jan | 20:45"
Disco Babes,,,https://rausgegangen.de/events/disco-babes-3/,"Apostelnstraße 11, 50667 Köln",50.9374878,6.9449479,"Sa, 11. Jan | 22:00"
Echtzeit Comedy - Open Mic Night,,,https://rausgegangen.de/events/echtzeit-comedy-open-mic-night-1/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Sa, 11. Jan | 22:30"
BAILOTEO | JANUARY,,,https://rausgegangen.de/events/bailoteo-january-0/,"Vogelsanger Straße 406, 50827 Köln",50.9543527,6.889137983491311,"Sa, 11. Jan | 23:00"
📻 I GOT 5 ON IT 📻 Sassy´s B-Day Bash,,,https://rausgegangen.de/events/i-got-5-on-it-sassy-s-b-day-bash-0/,"Aachener Straße 52, 50672 Köln",50.936670250000006,6.934879415549165,"Sa, 11. Jan | 23:00"
Open Decks Techno,,,https://rausgegangen.de/events/open-decks-techno-0/,"Helios37, Heliosstraße 37",,,"Sa, 11. Jan | 23:00"
"SUPERNOVA - Neuer, frischer Indie",,,https://rausgegangen.de/events/supernova-neuer-frischer-indie-2/,"Im Ferkulum 9, 50678 Köln",50.9226755,6.959593772202811,"Sa, 11. Jan | 23:00"
The Dark Unicorn by Martin Heiland,,,https://rausgegangen.de/events/the-dark-unicorn-by-martin-heiland-3/,"Zülpicher Str. 10, 50674 Köln",50.930076799999995,6.938603311937637,"Sa, 11. Jan | 23:00"
What´s Golden,,,https://rausgegangen.de/events/what-s-golden-26/,"Aachener Straße 82-84, 50674 Köln",50.9366931,6.931708,"Sa, 11. Jan | 23:00"
Stadtrallye & Schnitzeljagt im Belgischen Viertel,,,https://rausgegangen.de/events/stadtrallye-schnitzeljagt-4/,"Rudolfplatz, None Köln",,,"Heute, 09. Jan | 00:00"
Goldene Jahre - Kölner Tanzträume. Aufbruch in den 1960er Jahren,,,https://rausgegangen.de/events/goldene-jahre-kolner-tanztraume-aufbruch-in-den-1960er-jahre-215/,"Im Mediapark 7 (3.OG), 50670 Köln",,,"Heute, 09. Jan | 14:00"
Karl Blossfeldt - Photographie im Licht der Kunst,,,https://rausgegangen.de/events/karl-blossfeldt-photographie-im-licht-der-kunst-104/,"Im Mediapark 7, 50670 Köln",50.9487249,6.943300842058996,"Heute, 09. Jan | 14:00"
Kunst-Zeremonie,,,https://rausgegangen.de/events/kunst-zeremonie-1/,"Raum für Resonanz, Ritterstraße 27",50.9472155,6.9520797,"Heute, 09. Jan | 15:30"
The Legendary Kölsch Tour - A Cologne Brewery Tour,,,https://rausgegangen.de/events/the-legendary-kolsch-tour-a-cologne-brewery-tour-107/,"Heumarkt, 50667 Köln",50.936759550000005,6.96062585691273,"Heute, 09. Jan | 17:10"
Seminar: Sprachgeschichte und Literaturkunde (L5125),,,https://rausgegangen.de/events/seminar-sprachgeschichte-und-literaturkunde-l5125-0/,"Akademie för uns kölsche Sproch/SK Stiftung Kultur, Im Mediapark 7",,,"Heute, 09. Jan | 17:30"
Goldiges Bingo @ Joode Lade,,,https://rausgegangen.de/events/goldiges-bingo-joode-lade-kopie-1/,"Lindenstraße 62, 50674 Köln",50.9333213,6.934703443966212,"Heute, 09. Jan | 19:00"
"Themenkurs: Kölsche Tön, Krätzcher un Verzällcher  (T7125 )",,,https://rausgegangen.de/events/themenkurs-kolsche-ton-kratzcher-un-verzallcher-t7125-0/,"Akademie för uns kölsche Sproch/SK Stiftung Kultur, Im Mediapark 7",,,"Heute, 09. Jan | 19:15"
Kirk Lightsey Quartet,,,https://rausgegangen.de/events/kirk-lightsey-quartet-0/,"Sudermanstraße 2, 50670 Köln",50.95101735,6.956410004340984,"Heute, 09. Jan | 19:30"
Phänomenologischer Abend,,,https://rausgegangen.de/events/phanomenologischer-abend-kopie-2/,"Kim Schröer Coaching, Severinskirchplatz 8",,,"Heute, 09. Jan | 19:30"
HAHA Comedy: Raw Night!,,,https://rausgegangen.de/events/haha-comedy-raw-night-kopie-10/,"La Croque, Zülpicher Straße 19",50.9292666,6.9377164,"Heute, 09. Jan | 19:55"
Echtzeit Comedy - Stand-Up am Donnerstag,,,https://rausgegangen.de/events/echtzeit-comedy-stand-up-am-donnerstag-1/,"Friesenstraße 33, 50670 Köln",50.94081155,6.944299247770478,"Heute, 09. Jan | 20:00"
Torsten Schlosser: Schluss mit Schlosser 2024 - Der total bescheuerte Jahresrückblick,,,https://rausgegangen.de/events/torsten-schlosser-schluss-mit-schlosser-2024-der-total-besch-1/,"Roonstraße 78, 50674 Köln",50.9326561,6.93547753398936,"Heute, 09. Jan | 20:00"
Cocktail-Tasting,,,https://rausgegangen.de/events/cocktail-tasting-kopie-4/,"CocktailContor Köln-Sülz, Sülzgürtel 76A",,,"Heute, 09. Jan | 21:00"
UNSERE GRUBE,,,https://rausgegangen.de/events/unsere-grube-4/,"Zugweg 10, 50677 Köln",50.919290950000004,6.959083045784055,"Morgen, 10. Jan | 10:00"
Teamevent Yoga in Köln (vor Ort oder in Ihren Räumlichkeiten),,,https://rausgegangen.de/events/teamevent-yoga-in-koln-vor-ort-oder-in-ihren-raumlichkeiten-0/,"Karolingerring 11-15 50678 Köln, Karolingerring 11-15",,,"Morgen, 10. Jan | 15:30"
Brauereibesichtigung  - Brauwelt Köln,,,https://rausgegangen.de/events/brauereibesichtigung-brauwelt-koln-kopie-3/,"Kalker Hauptstraße 260/262, 51103 Köln",50.9390796,7.0111584,"Morgen, 10. Jan | 18:00"
Cocktails leicht gemacht. Basic-Cocktailkurs,,,https://rausgegangen.de/events/cocktails-leicht-gemacht-basic-cocktailkurs-kopie-7/,"CocktailContor Köln-Sülz, Sülzgürtel 76A",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-4/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-5/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-6/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-3/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-0/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-wochenende-move-connect-celebrate-2/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-2/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
"Dein Social Dance Wochenende, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-wochenende-move-connect-celebrate-1/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
Tasting-Roulette - Spirituosen- & Cocktail-Event Köln.,,,https://rausgegangen.de/events/tasting-roulette-spirituosen-cocktail-event-koln-0/,"CocktailContor Köln-Innenstadt, Apostelnstraße 22",,,"Morgen, 10. Jan | 18:00"
Vernissage & Cocktailabend Nuyou Concious Cafe,,,https://rausgegangen.de/events/vernissage-cocktailabend-nuyou-concious-cafe-0/,"Lindenstraße 32, 50674 Köln",50.9343212,6.936971648028578,"Morgen, 10. Jan | 18:00"
BEATPACKERS präs. SUNSET GROOVE- Der Afterwerktwerk mit DJ CEM / FREITAG 10.01.2025,,,https://rausgegangen.de/events/beatpackers-pras-sunset-groove-der-afterwerktwerk-mit-dj-cem-0/,"Eifelstraße 78, 50677 Köln",50.9222264,6.94204659065333,"Morgen, 10. Jan | 19:00"
Lachkater - die Stand Up Comedy Show,,,https://rausgegangen.de/events/lachkater-die-stand-up-comedy-show-58/,"Goldfinger, Friesenstraße 54",50.9407446,6.9421787,"Morgen, 10. Jan | 19:00"
The New Cologne After-Work,,,https://rausgegangen.de/events/the-new-cologne-after-work-1/,"Chargesheimerplatz 1, 50667 Köln",50.9420225,6.958645810456811,"Heute, 09. Jan | 18:00"
Techno Thursday,,,https://rausgegangen.de/events/techno-thursday-44/,"Luxemburger Str. 190, 50937 Köln",50.9187575,6.930281878421722,"Heute, 09. Jan | 18:30"
Beer Pong Night Köln,,,https://rausgegangen.de/events/beer-pong-night-koln-66/,"Schmelztiegel, Luxemburger Straße 34",50.9275452,6.9396204,"Heute, 09. Jan | 20:00"
Das Ding: Donnerstag! 90’s Baby - Planet Trash!,,,https://rausgegangen.de/events/das-ding-donnerstag-90s-baby-planet-trash-0/,"Das Ding, Hohenstaufenring 30-32",50.931693,6.9408137,"Heute, 09. Jan | 22:00"
NICE - Der Elektronische Donnerstag im Reineke Fuchs - Bis 24 Uhr Eintritt Frei,,,https://rausgegangen.de/events/nice-der-elektronische-donnerstag-im-reineke-fuchs-bis-24-uh-0/,"Aachener Straße 52, 50672 Köln",50.936670250000006,6.934879415549165,"Heute, 09. Jan | 23:00"
RADIO SABROSITA• JEDEN DONNERSTAG • AB 23 H IM VEEDEL CLUB,,,https://rausgegangen.de/events/radio-sabrosita-jeden-donnerstag-ab-23-h-im-veedel-club-141/,"Luxemburger Straße 37, 50674 Köln",50.927224499999994,6.939985683451329,"Heute, 09. Jan | 23:00"
"Mädchensitzung ""Nümaats Wiever""",,,https://rausgegangen.de/events/madchensitzung-numaats-wiever-0/,"Neumarkt, Neumarkt",49.2733225,11.4566709,"Morgen, 10. Jan | 13:00"
Barhopping für Singles – Die Speeddating Alternative,,,https://rausgegangen.de/events/barhopping-fur-singles-die-speeddating-alternative-22/,"EinundFünfzig, Hohenzollernring 51",50.9396525,6.939492,"Morgen, 10. Jan | 19:00"
BEATPACKERS präs. SUNSET GROOVE- Der Afterwerktwerk mit DJ CEM / FREITAG 10.01.2025,,,https://rausgegangen.de/events/beatpackers-pras-sunset-groove-der-afterwerktwerk-mit-dj-cem-0/,"Eifelstraße 78, 50677 Köln",50.9222264,6.94204659065333,"Morgen, 10. Jan | 19:00"
NUBBELEINZUGSPARTY - Em Kölsche Boor,,,https://rausgegangen.de/events/nubbeleinzugsparty-em-kolsche-boor-0/,"Eigelstein 121, 50668 Köln",50.948791,6.956675,"Morgen, 10. Jan | 19:11"
1. Jahr Asimmetric Bar,,,https://rausgegangen.de/events/1-jahr-asimmetric-bar-0/,"Venloer Straße 196, 50823 Köln",50.94627199999999,6.925639841202669,"Morgen, 10. Jan | 20:00"
90er Party im PM in Kölle,,,https://rausgegangen.de/events/90er-party-im-pm-in-kolle-0/,"PM in Kölle, Friesenstraße 45",,,"Morgen, 10. Jan | 20:00"
Bingolinchens Streicheleinheiten,,,https://rausgegangen.de/events/bingolinchens-streicheleinheiten-1/,"Lichtstraße 30, 50825 Köln",50.9493222,6.909475655930093,"Morgen, 10. Jan | 20:00"
Salsa Friday Social - mit Salsa Elegante Workshop!,,,https://rausgegangen.de/events/salsa-friday-social-mit-salsa-elegante-workshop-0/,"Venloer Str. 420, Eingang Lessingstr., Venloer Straße 420",,,"Morgen, 10. Jan | 20:00"
Das Ding: Freitag!,,,https://rausgegangen.de/events/das-ding-freitag-21/,"Das Ding, Hohenstaufenring 30-32",50.931693,6.9408137,"Morgen, 10. Jan | 22:00"
"12 Jahre Nachtigall Part I w/ vom Feisten, Daniel Neuland & Avocado",,,https://rausgegangen.de/events/12-jahre-nachtigall-part-i-w-vom-feisten-daniel-neuland-avoc-0/,"Körnerstraße 65, 50823 Köln",50.949911900000004,6.923065608458731,"Morgen, 10. Jan | 23:00"
90TO90 by DJ Gerry Guetta,,,https://rausgegangen.de/events/90to90-by-dj-gerry-guetta-0/,"Zülpicher Str. 10, 50674 Köln",50.930076799999995,6.938603311937637,"Morgen, 10. Jan | 23:00"
"Ascension w/ DJ Achim Feuervogel, Ademes, Markus Glanz, Karol, Jester and more at Helios37",,,https://rausgegangen.de/events/ascension-w-xxxxxx-and-more-at-helios37-0/,"Helios37, Heliosstraße 37",,,"Morgen, 10. Jan | 23:00"
HERZ an HERZ @ CLUB BAHNHOF EHRENFELD,,,https://rausgegangen.de/events/herz-an-herz-club-bahnhof-ehrenfeld-2/,"Bartholomäus-Schink-Straße 67, 50825 Köln",50.9516879,6.915989,"Morgen, 10. Jan | 23:00"
"Hold On! - RnB Classics, Hip Hop& Dancehall",,,https://rausgegangen.de/events/hold-on-rnb-classics-hip-hop-dancehall-3/,"Aachener Straße 82-84, 50674 Köln",50.9366931,6.931708,"Morgen, 10. Jan | 23:00"
"KATANA w/ DAVID LÖHLEIN, GRACE DAHL & MORE",,,https://rausgegangen.de/events/katana-w-david-lohlein-grace-dahl-more-0/,"Ehrenfeldgürtel 127, 50823 Köln",50.95319615,6.918498343962824,"Morgen, 10. Jan | 23:00"
MORTEN / MARTEN HØRGER AND MORE PRES. BY WE RAVE YOU!,,,https://rausgegangen.de/events/morten-marten-hrger-and-more-pres-by-we-rave-you-0/,"Auenweg 173, 51063 Köln",50.9506091,6.9825675,"Morgen, 10. Jan | 23:00"
My Dear w/ L.B. Dub Corp & Denis Stockhausen,,,https://rausgegangen.de/events/my-dear-w-lb-dub-corp-denis-stockhausen-0/,"Hans-Böckler-Platz 2, 50672 Köln",50.943626800000004,6.933750368340471,"Morgen, 10. Jan | 23:00"
RADiO NA NA - Pop-Classics | Gitarren | Disco,,,https://rausgegangen.de/events/radio-na-na-pop-classics-gitarren-disco-0/,"Im Ferkulum 9, 50678 Köln",50.9226755,6.959593772202811,"Morgen, 10. Jan | 23:00"
RUMBLE X Veedel Club,,,https://rausgegangen.de/events/rumble-x-veedel-club-0/,"Luxemburger Straße 37, 50674 Köln",50.927224499999994,6.939985683451329,"Morgen, 10. Jan | 23:00"
Small Things,,,https://rausgegangen.de/events/small-things-24/,"Bartholomäus-Schink-Straße 65, 50825 Köln",50.9518352,6.9170555,"Morgen, 10. Jan | 23:00"
THE BASS Afterhour [Red Cat Lounge],,,https://rausgegangen.de/events/techno-afterhour-red-cat-lounge-10/,"RED CAT LOUNGE, Luxemburger Straße 60",50.926165,6.938234,"Sa, 11. Jan | 06:00"
Volkssitzung,,,https://rausgegangen.de/events/volkssitzung-0/,"Neumarkt, Neumarkt",49.2733225,11.4566709,"Sa, 11. Jan | 13:00"
IMMERNOCH! Tanzen * Special Edition,,,https://rausgegangen.de/events/immenrnoch-tanzen-special-edition-0/,"Helios37, Heliosstraße 37",,,"Sa, 11. Jan | 17:00"
Pyjama Party im Nest & Rest Passagen Pop Up,,,https://rausgegangen.de/events/pyjama-party-im-nest-rest-passagen-pop-up-0/,"Nest & Rest Pop Up, Mittelstraße 30",,,"Sa, 11. Jan | 17:00"
Kirk Lightsey Quartet,,,https://rausgegangen.de/events/kirk-lightsey-quartet-0/,"Sudermanstraße 2, 50670 Köln",50.95101735,6.956410004340984,"Heute, 09. Jan | 19:30"
Julia Hülsmann Quartet,,,https://rausgegangen.de/events/julia-hulsmann-quartet-1/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"Heute, 09. Jan | 20:00"
LIVE MUSIC Cologne After 7 im Club Einundfünfzig mit Live DJ im Anschluss,,,https://rausgegangen.de/events/live-music-cologne-after-7-im-club-einundfunfzig-mit-live-dj-8/,"CLUB EINUNDFUNFZIG, Cologne",,,"Heute, 09. Jan | 20:00"
HAiRBRAiN,,,https://rausgegangen.de/events/hairbrain-2/,"Venloer Straße 196, 50823 Köln",50.94627199999999,6.925639841202669,"Heute, 09. Jan | 21:00"
Open Stage,,,https://rausgegangen.de/events/open-stage-312/,"Mahal Antichia - Unter Uns, Eburonenstraße 1",,,"Heute, 09. Jan | 21:00"
CouchConcert: Eine musikalische Reise um die Welt,,,https://rausgegangen.de/events/couchconcert-eine-musikalische-reise-um-die-welt-0/,"CouchConcert Location, Köln",,,"Morgen, 10. Jan | 17:45"
"Dein Social Dance Festival, Move, Connect, Celebrate:",,,https://rausgegangen.de/events/dein-social-dance-festival-move-connect-celebrate-0/,"Bachata Mastery Festival, Emdener Straße 68",,,"Morgen, 10. Jan | 18:00"
HALVLANG - Rheinisch Folk,,,https://rausgegangen.de/events/halvlang-rheinisch-folk-0/,"Im Ferkulum 9, 50678 Köln",50.9226755,6.959593772202811,"Morgen, 10. Jan | 19:15"
"Lagerfeuer Deluxe mit Maria Basel, Stereo Naked & Neuser",,,https://rausgegangen.de/events/lagerfeuer-deluxe-mit-maria-basel-stereo-naked-henning-neuse-0/,"Sudermanstraße 2, 50670 Köln",50.95101735,6.956410004340984,"Morgen, 10. Jan | 20:00"
Plácido Domingo,,,https://rausgegangen.de/events/placido-domingo-1/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"Morgen, 10. Jan | 20:00"
"""The Unknown Spanish Levant series"" with ""Luis Gimenez Amoros and Amir Hussein",,,https://rausgegangen.de/events/the-unknown-spanish-levant-series-with-luis-gimenez-amoros-a-0/,"MACHADO, Severinsmühlengasse 1",50.9235333,6.9607232,"Morgen, 10. Jan | 20:00"
Tina Dico & Helgi Jonson,,,https://rausgegangen.de/events/tina-disco-helgi-jonsson-2/,"Festspielhaus Baden-Baden, Beim Alten Bahnhof 2",,,"Morgen, 10. Jan | 20:00"
"MitSingKunzät vür Naaksüüle, kostenloses Mitsingkonzert mit Philipp Godart",,,https://rausgegangen.de/events/mitsingkunzat-vur-naaksuule-kostenloses-mitsingkonzert-mit-p-1/,"Hahnenstraße 22, 50667 Köln",50.9363157,6.9410482251281085,"Morgen, 10. Jan | 22:00"
SPH MUSICMASTERS Vorrunde,,,https://rausgegangen.de/events/sph-musicmasters-vorrunde-2/,"Luxemburger Straße 32, 50674 Köln",50.9278,6.9399035386987045,"Sa, 11. Jan | 18:00"
"WILLKOMMEN 2025 – CHARITY-KONZERT MIT GOSPEL, JAZZ & MORE",,,https://rausgegangen.de/events/willkommen-2025-charity-konzert-mit-gospel-jazz-more-0/,"Martin-Luther-Platz 2-4, 50677 Köln",50.91997645,6.952789488092229,"Sa, 11. Jan | 18:00"
Secret Living Room Concert,,,https://rausgegangen.de/events/secret-living-room-concert-109/,"Geheimer Ort, Köln",,,"Sa, 11. Jan | 18:30"
"Konzert Berlin - 4 Bands - Club Klinke - Willem The Machine, Oakheart, Heatbox, Animal Fears",,,https://rausgegangen.de/events/konzert-berlin-4-bands-willem-the-machine-subzen-oakheart-an-0/,"Bruno Baum Str. 56, 12685 Berlin",52.5375224,13.543206,"Sa, 11. Jan | 19:00"
Ins Weite – Sonderkonzert,,,https://rausgegangen.de/events/ins-weite-sonderkonzert-0/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"Sa, 11. Jan | 20:00"
J.B.O.,,,https://rausgegangen.de/events/jbo-9/,"Schanzenstr. 6-20, 51063 Köln",50.9659355,7.0108717,"Sa, 11. Jan | 20:00"
"Riosentí - stellt seine neues Album ""Ser Feliz"" vor",,,https://rausgegangen.de/events/riosenti-stellt-seine-neues-album-ser-feliz-vor-0/,"MACHADO, Severinsmühlengasse 1",50.9235333,6.9607232,"Sa, 11. Jan | 20:00"
"Salsa Party in Köln, Salsa Night mit Workshop",,,https://rausgegangen.de/events/salsa-party-in-koln-salsa-night-mit-workshop-3/,"Salsa Bachata Mastery, Venloer Straße 420",,,"Sa, 11. Jan | 20:45"
Reggae Rhapsody,,,https://rausgegangen.de/events/reggae-rhapsody-1/,"Venloer Straße 196, 50823 Köln",50.94627199999999,6.925639841202669,"Sa, 11. Jan | 21:00"
Ins Weite – Sonderkonzert,,,https://rausgegangen.de/events/ins-weite-sonderkonzert-1/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"So, 12. Jan | 11:00"
Rising Stars: Lukas Sternrath,,,https://rausgegangen.de/events/rising-stars-lukas-sternrath-0/,"Bischofsgartenstraße 1, 50667 Köln",50.9406158,6.960824,"So, 12. Jan | 16:00"
BAL FOLK – MITMACHTANZ,,,https://rausgegangen.de/events/bal-folk-mitmachtanz-18/,"Martin-Luther-Platz 2-4, 50677 Köln",50.91997645,6.952789488092229,"So, 12. Jan | 17:00"
